Timestamp,Equipment_ID,Pressure,Temperature,Vibration,Airflow_Rate,Chemical_Concentration,Maintenance_Last_Date,Maintenance_Frequency,Operational_Hours,Environmental_Temperature,Environmental_Humidity,Worker_Presence,Safety_Protocol_Compliance,Incident_History,Incident_Risk
2025-06-03 02:45:00,SD_001,5.43,88.8,0.48,2.34,10.2,2025-03-18,4,97.56,22.36,31.92,3,True,1,False
2025-06-03 03:00:00,AHU_002,5.01,74.47,0.52,2.11,11.97,2025-04-05,0,117.19,26.52,65.72,8,True,1,False
2025-06-03 03:15:00,AHU_002,4.49,82.04,0.42,2.65,10.82,2025-05-19,1,59.15,26.63,80.05,7,True,0,False
2025-06-03 03:30:00,AHU_001,4.64,75.19,0.57,2.27,9.33,2025-03-21,5,40.65,22.06,41.5,9,False,2,False
2025-06-03 03:45:00,SD_001,5.0,74.98,0.59,2.43,10.85,2025-05-07,4,78.43,25.58,70.88,7,True,2,False
2025-06-03 04:00:00,SD_002,5.62,81.8,0.53,2.82,9.8,2025-03-12,7,46.46,25.04,30.26,4,True,0,False
2025-06-03 04:15:00,AHU_002,5.21,80.39,0.54,2.43,10.58,2025-04-20,0,182.13,26.05,65.69,10,True,0,False
2025-06-03 04:30:00,AHU_001,4.61,85.73,0.35,2.37,11.2,2025-03-21,8,29.72,29.8,34.24,0,False,3,False
2025-06-03 04:45:00,AHU_002,5.32,78.27,0.64,2.42,10.29,2025-03-30,3,48.01,31.28,83.81,2,True,1,False
2025-06-03 05:00:00,AHU_002,4.81,79.33,0.49,2.42,10.93,2025-05-02,0,157.87,31.98,47.14,7,True,1,False
2025-06-03 05:15:00,SD_001,5.45,81.06,0.41,2.2,9.26,2025-05-28,10,20.4,28.69,59.41,0,True,1,False
2025-06-03 05:30:00,SD_001,6.26,75.69,0.51,3.0,8.86,2025-05-23,4,159.37,22.55,53.48,8,True,1,False
2025-06-03 05:45:00,SD_002,4.82,76.38,0.57,2.34,11.55,2025-03-21,9,115.66,28.49,64.72,5,True,0,False
2025-06-03 06:00:00,AHU_002,5.4,85.58,0.55,2.74,12.9,2025-04-22,8,92.11,28.33,48.82,0,True,1,False
2025-06-03 06:15:00,AHU_001,4.63,77.26,0.39,2.19,8.97,2025-04-12,6,174.12,28.21,85.51,10,False,0,False
2025-06-03 06:30:00,AHU_002,4.94,85.91,0.58,2.66,10.63,2025-03-17,2,79.74,29.49,49.51,7,True,2,False
2025-06-03 06:45:00,AHU_001,5.01,83.04,0.49,2.55,7.18,2025-04-06,7,54.69,24.87,61.4,4,True,0,False
2025-06-03 07:00:00,AHU_002,4.9,72.26,0.55,2.51,13.61,2025-04-23,1,108.6,23.13,54.07,6,True,2,False
2025-06-03 07:15:00,AHU_001,6.23,82.65,0.42,2.55,12.29,2025-03-23,3,111.55,23.44,43.84,1,True,0,False
2025-06-03 07:30:00,AHU_002,4.85,82.61,0.6,2.62,8.83,2025-04-04,6,24.57,24.95,89.43,9,False,0,False
2025-06-03 07:45:00,AHU_002,5.29,82.11,0.52,2.43,9.29,2025-05-27,3,157.06,26.02,70.46,9,True,0,False
2025-06-03 08:00:00,SD_002,4.03,79.29,0.62,2.45,12.42,2025-03-09,8,74.84,27.93,60.73,6,True,0,False
2025-06-03 08:15:00,SD_001,5.22,75.3,0.35,2.67,10.35,2025-04-06,2,25.22,25.08,68.89,2,True,0,False
2025-06-03 08:30:00,SD_001,5.57,86.73,0.36,2.16,11.27,2025-05-10,0,19.89,31.14,60.58,4,True,0,False
2025-06-03 08:45:00,AHU_001,4.74,79.49,0.48,2.11,8.03,2025-05-15,9,113.04,27.09,75.37,8,True,1,False
2025-06-03 09:00:00,AHU_002,3.74,75.58,0.65,2.55,11.15,2025-04-17,10,74.76,25.1,42.91,4,True,0,False
2025-06-03 09:15:00,AHU_002,4.98,82.29,0.7,1.9,9.7,2025-04-25,1,63.47,30.45,89.27,4,True,0,False
2025-06-03 09:30:00,SD_001,5.01,76.29,0.41,2.0,10.6,2025-05-12,8,91.99,25.78,47.74,8,True,0,False
2025-06-03 09:45:00,AHU_001,5.36,75.25,0.51,3.04,9.2,2025-03-22,4,158.46,24.98,53.99,1,False,0,False
2025-06-03 10:00:00,SD_002,6.01,78.12,0.52,2.96,9.58,2025-05-29,10,34.1,31.18,88.16,5,True,0,False
2025-06-03 10:15:00,SD_002,4.81,76.67,0.57,2.33,10.21,2025-04-30,4,23.74,27.64,45.35,8,False,0,False
2025-06-03 10:30:00,SD_002,4.57,75.44,0.59,2.8,8.83,2025-03-17,4,174.18,33.43,40.15,1,True,3,False
2025-06-03 10:45:00,AHU_002,4.42,84.03,0.39,2.81,14.54,2025-03-19,9,162.28,23.3,67.52,1,True,1,False
2025-06-03 11:00:00,AHU_001,5.1,79.43,0.51,2.64,7.89,2025-04-22,0,32.71,22.65,87.89,0,False,2,False
2025-06-03 11:15:00,SD_001,5.24,86.26,0.3,2.48,11.0,2025-03-19,2,111.71,27.82,89.56,3,True,0,False
2025-06-03 11:30:00,AHU_002,4.73,75.73,0.58,2.69,10.61,2025-03-20,2,108.74,32.77,44.3,1,True,1,False
2025-06-03 11:45:00,AHU_002,5.39,71.36,0.47,2.74,11.52,2025-04-09,1,154.83,24.85,48.15,10,True,2,False
2025-06-03 12:00:00,SD_002,5.23,80.74,0.38,2.69,5.0,2025-03-25,6,65.84,27.37,77.25,7,False,2,False
2025-06-03 12:15:00,AHU_001,5.02,89.28,0.53,2.04,6.63,2025-03-14,4,12.83,25.33,39.27,4,True,1,False
2025-06-03 12:30:00,AHU_001,4.55,82.65,0.46,3.11,8.9,2025-05-24,0,37.38,25.77,49.53,0,True,1,False
2025-06-03 12:45:00,SD_002,4.76,96.08,0.63,3.22,11.84,2025-04-25,0,42.39,28.54,63.2,6,True,2,False
2025-06-03 13:00:00,SD_002,3.79,81.66,0.41,1.93,9.47,2025-04-02,3,93.02,24.15,44.52,8,True,3,False
2025-06-03 13:15:00,SD_002,5.12,81.18,0.72,2.65,9.39,2025-05-08,7,100.7,22.1,31.53,3,True,2,False
2025-06-03 13:30:00,AHU_002,5.01,69.22,0.59,3.11,10.03,2025-05-10,8,41.04,28.05,31.16,1,True,1,False
2025-06-03 13:45:00,AHU_002,5.09,82.14,0.63,2.8,8.32,2025-03-23,2,63.76,26.17,88.29,1,True,0,False
2025-06-03 14:00:00,AHU_002,5.25,80.84,0.4,2.8,10.94,2025-05-10,7,156.83,29.7,59.12,6,True,0,False
2025-06-03 14:15:00,SD_001,5.19,77.96,0.68,2.07,10.38,2025-04-05,7,8.67,29.98,88.32,10,True,4,True
2025-06-03 14:30:00,SD_001,4.94,79.32,0.38,2.74,11.0,2025-04-19,6,148.66,23.83,52.75,9,True,1,False
2025-06-03 14:45:00,AHU_001,5.02,79.66,0.48,2.57,13.03,2025-04-01,10,195.55,26.38,79.14,2,True,1,False
2025-06-03 15:00:00,SD_002,4.3,79.1,0.63,2.73,9.54,2025-03-26,0,152.3,28.62,38.39,5,True,2,False
2025-06-03 15:15:00,SD_002,4.71,90.45,0.55,2.19,10.22,2025-04-12,10,186.38,29.49,33.31,10,True,2,False
2025-06-03 15:30:00,AHU_002,5.03,78.15,0.38,2.18,8.03,2025-04-15,10,52.65,31.37,51.06,8,True,0,False
2025-06-03 15:45:00,SD_001,4.63,80.85,0.61,2.46,7.49,2025-04-24,6,103.56,28.88,32.42,5,True,1,False
2025-06-03 16:00:00,SD_002,5.43,77.98,0.53,2.39,9.99,2025-03-06,3,82.93,29.45,59.19,6,True,1,False
2025-06-03 16:15:00,AHU_001,4.67,83.92,0.46,2.45,10.21,2025-03-05,0,54.62,29.57,68.33,3,True,1,False
2025-06-03 16:30:00,SD_002,5.11,80.88,0.35,2.36,11.38,2025-04-07,10,8.12,32.3,37.06,6,True,0,False
2025-06-03 16:45:00,AHU_002,5.06,78.6,0.54,2.44,11.15,2025-04-09,7,151.87,19.94,55.37,9,True,1,False
2025-06-03 17:00:00,AHU_002,5.37,70.37,0.48,2.3,10.51,2025-03-06,2,144.9,32.82,84.67,10,True,2,False
2025-06-03 17:15:00,SD_001,5.45,81.22,0.52,2.49,13.37,2025-04-02,9,113.19,27.48,63.95,1,True,1,False
2025-06-03 17:30:00,AHU_001,5.35,78.45,0.34,2.07,9.38,2025-03-21,3,194.79,19.0,59.7,7,True,0,False
2025-06-03 17:45:00,AHU_001,3.95,79.7,0.46,2.65,9.62,2025-04-01,0,173.43,27.7,68.65,1,True,3,False
2025-06-03 18:00:00,SD_002,5.6,74.09,0.55,2.58,10.57,2025-05-02,7,112.53,25.48,83.2,4,False,0,False
2025-06-03 18:15:00,AHU_001,5.76,87.17,0.69,2.12,7.63,2025-04-27,7,184.11,28.21,78.27,3,True,0,False
2025-06-03 18:30:00,SD_002,4.76,84.28,0.48,2.9,11.38,2025-05-21,6,111.93,33.37,45.22,3,True,1,False
2025-06-03 18:45:00,SD_002,5.12,87.15,0.64,2.25,10.14,2025-03-22,2,167.51,23.02,32.03,5,True,3,False
2025-06-03 19:00:00,SD_001,4.55,85.73,0.58,2.86,10.18,2025-04-01,1,100.28,28.94,47.79,4,True,0,False
2025-06-03 19:15:00,AHU_001,4.03,82.96,0.52,2.6,11.09,2025-04-22,3,161.28,28.05,84.05,1,True,1,False
2025-06-03 19:30:00,AHU_002,4.63,74.29,0.4,2.8,10.75,2025-04-26,1,89.39,26.12,56.45,2,False,0,False
2025-06-03 19:45:00,SD_002,4.73,89.22,0.4,2.55,10.82,2025-03-13,0,114.31,23.52,74.97,4,True,0,False
2025-06-03 20:00:00,SD_002,4.82,75.36,0.56,2.67,9.22,2025-05-09,8,39.18,27.8,76.48,3,True,1,False
2025-06-03 20:15:00,SD_002,4.52,78.66,0.45,2.8,13.14,2025-05-26,4,123.66,22.46,67.07,5,False,0,False
2025-06-03 20:30:00,AHU_001,4.63,83.53,0.44,3.07,7.08,2025-03-19,2,159.59,25.06,41.24,5,True,1,False
2025-06-03 20:45:00,AHU_001,4.99,83.78,0.48,2.82,8.63,2025-04-19,2,167.53,24.8,61.11,8,False,0,False
2025-06-03 21:00:00,AHU_001,4.61,82.86,0.48,2.63,8.89,2025-04-16,10,153.8,27.52,58.3,0,True,6,True
2025-06-03 21:15:00,SD_002,5.27,78.0,0.59,2.1,8.56,2025-05-07,8,2.22,23.96,68.4,8,True,3,False
2025-06-03 21:30:00,AHU_002,5.34,76.97,0.45,1.78,6.51,2025-03-20,0,186.51,26.07,80.23,10,True,2,False
2025-06-03 21:45:00,AHU_002,6.19,92.67,0.58,2.46,13.29,2025-05-06,0,11.67,27.75,31.96,3,True,0,False
2025-06-03 22:00:00,AHU_001,5.56,79.8,0.54,2.29,11.29,2025-03-11,2,141.85,35.0,49.57,8,False,2,False
2025-06-03 22:15:00,AHU_002,5.12,79.19,0.33,2.3,8.74,2025-04-11,10,164.42,21.93,75.11,7,True,1,False
2025-06-03 22:30:00,SD_002,4.69,76.43,0.53,2.48,11.39,2025-05-13,4,153.42,29.35,79.38,5,False,1,False
2025-06-03 22:45:00,AHU_001,5.15,81.22,0.23,2.7,9.68,2025-03-14,0,154.38,29.45,40.82,3,True,0,False
2025-06-03 23:00:00,AHU_001,5.16,80.99,0.41,2.31,9.42,2025-05-21,4,44.73,27.48,51.31,3,False,0,False
2025-06-03 23:15:00,SD_002,4.74,79.92,0.55,2.77,8.08,2025-05-13,4,17.37,24.15,60.04,3,True,0,False
2025-06-03 23:30:00,AHU_001,5.39,81.91,0.5,2.51,10.03,2025-03-11,5,94.68,30.9,64.86,3,True,0,False
2025-06-03 23:45:00,SD_002,4.3,88.82,0.32,2.51,8.74,2025-04-26,7,126.34,27.03,53.73,1,True,1,False
2025-06-04 00:00:00,AHU_001,4.88,77.02,0.39,3.06,8.06,2025-05-19,0,164.88,28.09,72.77,9,True,1,False
2025-06-04 00:15:00,AHU_002,5.28,80.22,0.24,2.55,11.91,2025-03-08,8,70.5,24.25,57.23,1,True,2,False
2025-06-04 00:30:00,AHU_001,4.86,76.76,0.37,2.48,8.36,2025-05-26,10,164.79,27.38,49.92,4,True,2,False
2025-06-04 00:45:00,AHU_001,4.9,81.47,0.56,2.66,12.81,2025-05-28,8,100.31,29.84,55.48,10,True,1,False
2025-06-04 01:00:00,AHU_001,4.93,77.16,0.44,3.04,8.57,2025-03-24,0,157.23,28.58,40.16,5,False,3,False
2025-06-04 01:15:00,SD_001,4.58,77.37,0.52,2.49,6.99,2025-05-05,5,45.39,25.97,38.67,9,True,2,False
2025-06-04 01:30:00,AHU_002,5.59,72.7,0.5,2.63,11.05,2025-04-11,9,153.01,29.47,67.37,1,True,1,False
2025-06-04 01:45:00,SD_002,4.49,80.49,0.5,2.47,9.11,2025-03-30,5,42.55,28.25,54.63,0,True,1,False
2025-06-04 02:00:00,SD_001,5.16,82.15,0.6,2.47,6.84,2025-04-25,7,16.2,24.81,86.51,2,True,0,False
2025-06-04 02:15:00,AHU_002,5.21,89.3,0.48,2.35,10.51,2025-03-30,7,157.18,22.75,50.36,3,True,0,False
2025-06-04 02:30:00,AHU_001,4.53,82.35,0.59,2.33,7.39,2025-04-14,1,156.25,31.31,68.56,3,True,1,False
2025-06-04 02:45:00,AHU_001,5.04,77.75,0.25,3.01,6.02,2025-04-18,8,22.04,28.75,72.01,8,True,1,False
2025-06-04 03:00:00,SD_002,4.55,73.2,0.61,2.33,11.35,2025-04-28,9,85.13,33.51,77.31,5,True,1,False
2025-06-04 03:15:00,SD_002,5.7,73.89,0.37,2.04,12.98,2025-03-11,0,6.21,32.65,51.95,2,True,1,False
2025-06-04 03:30:00,AHU_002,4.43,73.52,0.39,2.54,9.21,2025-05-15,4,144.4,26.42,59.11,9,False,3,False
2025-06-04 03:45:00,AHU_002,4.67,89.39,0.43,2.81,12.42,2025-03-08,9,155.79,27.9,76.94,8,True,2,False
2025-06-04 04:00:00,SD_002,4.39,81.44,0.61,2.87,11.6,2025-03-09,1,134.23,26.81,82.13,1,False,0,False
2025-06-04 04:15:00,AHU_002,4.32,77.09,0.41,2.14,11.33,2025-03-29,9,105.35,23.3,47.09,7,True,1,False
2025-06-04 04:30:00,SD_002,5.8,75.2,0.43,2.83,9.66,2025-04-28,0,27.21,31.94,44.53,4,True,1,False
2025-06-04 04:45:00,AHU_001,5.27,75.72,0.4,3.12,8.81,2025-05-10,6,197.49,28.57,50.41,8,True,0,False
2025-06-04 05:00:00,SD_002,5.07,76.95,0.53,2.29,10.69,2025-04-06,8,51.23,29.82,65.42,6,True,3,False
2025-06-04 05:15:00,SD_001,4.67,86.58,0.57,2.45,11.3,2025-05-09,1,167.72,23.46,79.95,8,True,0,False
2025-06-04 05:30:00,SD_002,5.45,79.85,0.67,2.13,7.48,2025-04-27,7,15.28,26.92,68.65,9,True,2,False
2025-06-04 05:45:00,SD_002,4.59,72.76,0.74,3.06,9.35,2025-03-22,4,38.18,22.11,42.13,0,True,2,False
2025-06-04 06:00:00,SD_001,5.4,91.55,0.57,2.05,9.62,2025-03-24,5,137.47,26.64,33.11,7,True,2,False
2025-06-04 06:15:00,SD_001,4.56,74.3,0.54,2.38,9.44,2025-03-19,9,8.39,26.08,63.37,2,True,2,False
2025-06-04 06:30:00,SD_001,4.68,77.05,0.38,2.74,8.65,2025-05-18,6,1.43,24.19,75.76,7,True,1,False
2025-06-04 06:45:00,SD_001,5.38,86.55,0.69,2.29,7.33,2025-04-22,3,123.12,25.45,60.32,1,True,0,False
2025-06-04 07:00:00,SD_002,5.43,82.08,0.52,2.2,9.39,2025-05-26,2,134.78,31.11,51.99,1,True,0,False
2025-06-04 07:15:00,AHU_002,5.3,77.65,0.47,2.48,9.44,2025-04-04,1,141.84,29.15,41.87,3,True,2,False
2025-06-04 07:30:00,SD_001,4.48,73.84,0.54,3.22,9.05,2025-05-20,10,172.79,27.18,64.47,9,True,1,False
2025-06-04 07:45:00,AHU_001,4.78,75.17,0.44,2.42,11.3,2025-03-08,0,63.4,24.03,66.69,4,True,1,False
2025-06-04 08:00:00,SD_002,5.08,75.47,0.27,2.44,7.26,2025-03-23,3,17.34,28.22,80.07,9,True,0,False
2025-06-04 08:15:00,AHU_002,4.58,80.04,0.56,2.17,10.56,2025-04-30,5,79.54,22.15,74.36,1,True,1,False
2025-06-04 08:30:00,AHU_001,5.69,80.96,0.63,2.62,6.41,2025-03-14,2,50.86,22.92,60.92,2,True,1,False
2025-06-04 08:45:00,SD_002,3.8,79.26,0.56,2.77,9.87,2025-04-26,2,191.66,31.48,78.57,4,True,3,False
2025-06-04 09:00:00,SD_002,4.61,79.8,0.5,2.32,5.49,2025-04-02,9,40.16,31.74,36.8,2,True,5,True
2025-06-04 09:15:00,AHU_001,4.75,74.75,0.5,2.66,8.22,2025-04-08,7,139.98,20.46,44.33,2,True,3,False
2025-06-04 09:30:00,SD_001,3.58,81.47,0.52,2.32,9.96,2025-03-26,4,184.47,27.75,75.2,3,True,0,False
2025-06-04 09:45:00,SD_001,4.3,86.4,0.51,1.93,7.15,2025-03-05,1,133.88,33.11,55.3,4,True,0,False
2025-06-04 10:00:00,AHU_001,5.31,79.19,0.49,2.64,7.16,2025-04-21,9,13.28,25.57,64.43,2,True,1,False
2025-06-04 10:15:00,AHU_002,5.02,79.09,0.5,3.12,11.96,2025-05-02,8,185.22,27.83,81.79,0,True,2,False
2025-06-04 10:30:00,SD_001,5.79,80.42,0.66,2.14,6.81,2025-05-11,0,29.62,25.17,85.71,2,True,0,False
2025-06-04 10:45:00,SD_002,5.77,85.59,0.55,2.55,9.76,2025-03-08,5,39.96,28.71,85.71,4,True,2,False
2025-06-04 11:00:00,SD_002,5.22,75.53,0.51,2.89,12.95,2025-05-07,4,145.76,23.92,51.31,10,True,0,False
2025-06-04 11:15:00,AHU_002,5.16,87.25,0.57,2.47,10.28,2025-06-01,2,98.53,28.03,67.13,5,True,2,False
2025-06-04 11:30:00,SD_002,5.03,82.11,0.57,2.07,10.06,2025-03-23,0,155.6,33.07,67.3,7,True,0,False
2025-06-04 11:45:00,SD_001,3.67,80.14,0.59,2.51,8.57,2025-03-11,0,32.89,27.55,47.16,6,True,1,False
2025-06-04 12:00:00,AHU_002,4.3,86.07,0.42,2.95,8.58,2025-03-23,4,171.33,25.72,57.46,1,True,2,False
2025-06-04 12:15:00,SD_001,5.05,74.09,0.45,2.35,9.66,2025-03-22,6,60.84,23.42,55.02,4,True,0,False
2025-06-04 12:30:00,AHU_002,5.31,82.61,0.42,2.57,6.01,2025-04-01,7,104.27,27.57,70.97,2,True,2,False
2025-06-04 12:45:00,AHU_001,5.14,82.15,0.58,2.18,12.03,2025-03-22,2,22.71,24.21,65.87,10,True,0,False
2025-06-04 13:00:00,SD_002,4.55,75.32,0.57,2.47,10.42,2025-04-03,6,70.21,23.22,84.48,7,True,0,False
2025-06-04 13:15:00,AHU_002,5.47,82.3,0.37,2.62,6.5,2025-03-30,7,72.09,22.99,44.99,0,True,1,False
2025-06-04 13:30:00,AHU_001,5.74,81.42,0.54,2.54,12.05,2025-03-16,2,193.37,22.07,66.02,2,False,1,False
2025-06-04 13:45:00,SD_001,5.47,79.11,0.64,2.37,11.36,2025-05-11,9,166.2,26.2,72.01,6,True,0,False
2025-06-04 14:00:00,AHU_001,5.49,84.31,0.48,2.63,10.88,2025-05-02,7,11.56,31.65,33.56,6,True,3,False
2025-06-04 14:15:00,SD_001,4.72,77.14,0.53,2.7,14.47,2025-04-11,4,57.13,30.17,68.17,7,True,0,False
2025-06-04 14:30:00,AHU_002,5.54,81.35,0.57,2.72,10.19,2025-05-06,4,41.34,29.45,65.64,3,False,1,False
2025-06-04 14:45:00,AHU_002,5.07,79.34,0.37,2.41,13.06,2025-03-10,7,63.78,24.75,49.15,0,True,1,False
2025-06-04 15:00:00,SD_002,5.26,76.93,0.52,2.31,10.05,2025-05-29,5,2.62,27.4,89.09,10,True,0,False
2025-06-04 15:15:00,SD_002,5.18,82.51,0.63,3.09,10.9,2025-05-07,5,156.42,26.07,54.45,10,True,0,False
2025-06-04 15:30:00,AHU_002,4.94,78.96,0.44,2.54,8.89,2025-03-12,5,27.68,33.0,40.46,0,True,4,True
2025-06-04 15:45:00,SD_001,4.57,72.63,0.58,2.42,6.23,2025-05-12,9,40.55,23.78,63.24,0,True,0,False
2025-06-04 16:00:00,SD_001,4.96,70.99,0.5,2.06,6.35,2025-05-09,0,131.22,22.07,51.56,6,True,2,False
2025-06-04 16:15:00,AHU_002,5.49,83.95,0.43,2.22,9.83,2025-03-15,0,126.09,22.89,43.93,0,True,1,False
2025-06-04 16:30:00,SD_001,4.78,73.9,0.49,2.31,9.53,2025-05-06,2,165.23,28.33,50.16,9,True,0,False
2025-06-04 16:45:00,AHU_002,5.45,81.4,0.45,2.63,7.64,2025-04-22,1,27.42,24.78,74.05,4,True,0,False
2025-06-04 17:00:00,SD_002,5.37,80.27,0.41,2.39,9.45,2025-04-23,8,44.02,25.17,47.97,10,False,2,False
2025-06-04 17:15:00,SD_001,4.85,78.16,0.47,2.5,10.9,2025-03-04,1,175.24,21.75,64.57,7,True,2,False
2025-06-04 17:30:00,SD_002,5.69,89.78,0.51,2.07,12.58,2025-03-31,3,133.23,24.66,30.03,1,True,1,False
2025-06-04 17:45:00,AHU_001,4.82,80.9,0.48,2.92,8.62,2025-05-20,10,15.79,29.24,36.85,3,True,2,False
2025-06-04 18:00:00,SD_002,5.75,83.78,0.47,2.28,10.79,2025-05-18,6,18.8,21.26,74.73,5,True,0,False
2025-06-04 18:15:00,AHU_001,5.22,81.42,0.52,2.57,13.48,2025-03-16,9,106.68,25.44,42.33,6,True,0,False
2025-06-04 18:30:00,SD_002,4.99,78.84,0.55,2.34,11.5,2025-04-14,6,150.13,26.99,77.6,4,True,1,False
2025-06-04 18:45:00,SD_002,4.56,79.9,0.39,2.4,8.46,2025-03-25,10,128.67,28.94,46.53,7,True,0,False
2025-06-04 19:00:00,SD_001,4.96,87.29,0.47,2.26,10.2,2025-03-27,5,135.59,25.32,42.51,9,True,0,False
2025-06-04 19:15:00,SD_002,4.9,85.44,0.3,2.59,10.37,2025-03-15,4,114.4,26.02,71.25,2,True,1,False
2025-06-04 19:30:00,AHU_002,4.37,89.76,0.48,2.21,11.27,2025-03-23,5,176.27,30.36,35.91,6,True,2,False
2025-06-04 19:45:00,SD_001,4.89,81.11,0.52,2.59,10.08,2025-03-10,2,179.38,25.95,51.76,10,True,0,False
2025-06-04 20:00:00,SD_001,4.6,75.62,0.56,2.46,10.97,2025-03-07,6,121.11,30.3,34.52,6,True,0,False
2025-06-04 20:15:00,SD_001,5.29,77.8,0.52,2.69,12.04,2025-05-19,5,146.26,35.66,42.11,1,True,1,False
2025-06-04 20:30:00,SD_002,5.65,74.06,0.55,2.72,7.9,2025-05-18,3,92.49,27.74,39.39,0,True,3,False
2025-06-04 20:45:00,SD_001,4.39,83.84,0.51,2.4,7.36,2025-04-12,1,53.87,23.63,78.49,1,True,0,False
2025-06-04 21:00:00,AHU_001,5.86,77.07,0.43,2.61,11.22,2025-03-04,0,127.25,28.65,64.72,9,True,0,False
2025-06-04 21:15:00,AHU_001,4.94,64.72,0.39,2.37,9.69,2025-04-12,8,163.03,30.4,79.23,10,True,1,False
2025-06-04 21:30:00,SD_002,4.51,92.32,0.47,2.89,11.73,2025-04-22,7,52.52,24.79,89.6,2,False,0,False
2025-06-04 21:45:00,SD_001,5.38,77.15,0.42,2.39,12.18,2025-03-19,3,125.19,28.96,63.29,6,True,2,False
2025-06-04 22:00:00,AHU_002,4.78,77.12,0.49,2.44,6.3,2025-05-07,9,124.51,20.96,87.61,0,True,1,False
2025-06-04 22:15:00,AHU_002,4.96,88.36,0.45,2.36,8.33,2025-05-29,10,183.76,29.92,35.81,9,True,1,False
2025-06-04 22:30:00,AHU_001,4.8,73.96,0.54,2.28,9.75,2025-05-20,0,151.86,24.5,36.97,0,True,0,False
2025-06-04 22:45:00,SD_002,4.59,85.68,0.5,3.11,7.95,2025-05-12,3,162.26,21.51,59.95,8,True,0,False
2025-06-04 23:00:00,SD_002,5.36,77.06,0.54,2.65,9.05,2025-05-14,4,114.19,25.38,37.59,4,True,2,False
2025-06-04 23:15:00,SD_002,4.86,73.38,0.54,2.52,7.44,2025-04-20,0,145.54,30.76,84.87,8,True,0,False
2025-06-04 23:30:00,SD_002,4.28,88.53,0.48,2.36,9.12,2025-05-14,8,48.96,26.82,60.26,7,True,0,False
2025-06-04 23:45:00,SD_002,5.28,84.62,0.49,2.83,8.07,2025-03-05,6,115.93,26.36,82.66,8,True,2,False
2025-06-05 00:00:00,SD_001,4.4,84.6,0.55,2.34,10.69,2025-04-17,6,132.46,29.62,43.16,10,True,0,False
2025-06-05 00:15:00,SD_001,4.42,81.84,0.74,2.54,11.8,2025-05-02,0,166.76,28.23,69.25,8,True,2,False
2025-06-05 00:30:00,SD_001,5.6,83.0,0.4,3.16,10.82,2025-04-02,8,33.14,25.25,46.21,4,True,0,False
2025-06-05 00:45:00,AHU_002,4.4,73.84,0.5,2.21,15.2,2025-03-08,9,65.35,26.88,63.57,9,True,1,False
2025-06-05 01:00:00,SD_001,3.84,80.56,0.38,2.66,11.88,2025-03-10,7,158.29,32.86,82.08,8,True,1,False
2025-06-05 01:15:00,SD_002,5.31,75.36,0.5,2.59,11.8,2025-03-10,5,86.85,27.09,47.15,0,True,0,False
2025-06-05 01:30:00,SD_002,4.85,73.06,0.43,2.66,9.84,2025-04-17,3,96.89,27.49,58.24,1,True,0,False
2025-06-05 01:45:00,AHU_002,4.89,82.05,0.49,2.41,9.39,2025-03-24,5,123.86,33.44,60.81,3,True,1,False
2025-06-05 02:00:00,AHU_002,4.84,85.79,0.52,2.32,12.55,2025-05-07,10,145.44,22.41,67.05,6,True,1,False
2025-06-05 02:15:00,AHU_001,5.12,78.08,0.45,2.57,9.49,2025-05-17,3,57.66,29.12,77.95,10,True,0,False
2025-06-05 02:30:00,AHU_002,4.62,78.94,0.32,2.36,10.07,2025-03-13,1,172.78,27.93,37.3,3,True,3,False
2025-06-05 02:45:00,AHU_001,5.74,74.31,0.64,1.8,9.66,2025-05-25,8,72.84,26.31,62.14,6,True,0,False
2025-06-05 03:00:00,SD_001,4.26,80.04,0.58,2.25,11.08,2025-03-29,9,52.17,30.02,38.52,8,True,1,False
2025-06-05 03:15:00,SD_002,5.22,83.8,0.49,2.4,11.78,2025-04-22,1,139.91,23.68,40.84,8,True,1,False
2025-06-05 03:30:00,AHU_001,5.32,83.96,0.41,2.18,12.13,2025-03-15,6,71.97,26.15,59.49,9,True,0,False
2025-06-05 03:45:00,AHU_001,4.62,82.73,0.51,2.55,9.39,2025-04-09,2,101.27,23.14,34.99,1,True,0,False
2025-06-05 04:00:00,AHU_001,4.49,76.91,0.54,2.27,10.36,2025-04-01,10,66.06,25.69,35.24,3,True,0,False
2025-06-05 04:15:00,AHU_002,5.51,76.75,0.58,2.49,10.66,2025-03-08,3,170.7,24.72,40.75,1,True,3,False
2025-06-05 04:30:00,AHU_002,4.5,83.98,0.59,3.15,12.93,2025-05-09,2,99.93,29.68,58.34,7,True,5,True
2025-06-05 04:45:00,AHU_002,4.7,84.06,0.61,2.87,6.43,2025-04-03,2,13.08,27.92,40.99,9,True,1,False
2025-06-05 05:00:00,AHU_001,5.44,79.14,0.33,2.68,10.02,2025-03-22,5,11.34,23.96,52.72,5,True,1,False
2025-06-05 05:15:00,SD_001,5.02,77.87,0.47,3.04,8.71,2025-03-08,10,72.97,27.29,82.12,4,True,1,False
2025-06-05 05:30:00,SD_002,4.1,85.84,0.6,2.48,8.93,2025-05-28,5,81.52,15.95,85.65,10,True,2,False
2025-06-05 05:45:00,AHU_002,5.87,78.2,0.41,2.48,8.3,2025-05-09,1,7.48,28.27,63.19,6,False,2,False
